pair,rel,run,accuracy,cov
8_9,hsib,27,0.9590909090909091,4.0
8_9,hsib,27,0.9545454545454546,0.5
8_9,hsib,27,0.9545454545454546,0.2
8_9,hsib,27,0.9136363636363637,0.1
8_9,hsib,27,0.8181818181818182,0.05
8_9,hsib,27,0.7181818181818181,0.03
8_9,hsib,28,0.9818181818181818,4.0
8_9,hsib,28,0.9727272727272728,0.5
8_9,hsib,28,0.9727272727272728,0.2
8_9,hsib,28,0.9318181818181818,0.1
8_9,hsib,28,0.8590909090909091,0.05
8_9,hsib,28,0.7681818181818182,0.03
8_9,hsib,29,0.9681818181818181,4.0
8_9,hsib,29,0.9545454545454546,0.5
8_9,hsib,29,0.9772727272727273,0.2
8_9,hsib,29,0.9136363636363637,0.1
8_9,hsib,29,0.8136363636363636,0.05
8_9,hsib,29,0.7363636363636363,0.03
8_9,hsib,30,0.9681818181818181,4.0
8_9,hsib,30,0.9636363636363636,0.5
8_9,hsib,30,0.9545454545454546,0.2
8_9,hsib,30,0.9272727272727272,0.1
8_9,hsib,30,0.8545454545454545,0.05
8_9,hsib,30,0.7181818181818181,0.03
8_9,hsib,31,0.9727272727272728,4.0
8_9,hsib,31,0.9772727272727273,0.5
8_9,hsib,31,0.9409090909090909,0.2
8_9,hsib,31,0.9181818181818182,0.1
8_9,hsib,31,0.7818181818181819,0.05
8_9,hsib,31,0.6954545454545454,0.03
8_9,hsib,32,0.9727272727272728,4.0
8_9,hsib,32,0.9681818181818181,0.5
8_9,hsib,32,0.9636363636363636,0.2
8_9,hsib,32,0.9,0.1
8_9,hsib,32,0.9090909090909091,0.05
8_9,hsib,32,0.7363636363636363,0.03
8_9,hsib,33,0.9863636363636363,4.0
8_9,hsib,33,0.9636363636363636,0.5
8_9,hsib,33,0.9818181818181818,0.2
8_9,hsib,33,0.9272727272727272,0.1
8_9,hsib,33,0.8636363636363636,0.05
8_9,hsib,33,0.7454545454545455,0.03
8_9,hsib,34,0.9363636363636364,4.0
8_9,hsib,34,0.9454545454545454,0.5
8_9,hsib,34,0.9272727272727272,0.2
8_9,hsib,34,0.9363636363636364,0.1
8_9,hsib,34,0.85,0.05
8_9,hsib,34,0.7090909090909091,0.03
8_9,hsib,35,0.9727272727272728,4.0
8_9,hsib,35,0.9636363636363636,0.5
8_9,hsib,35,0.95,0.2
8_9,hsib,35,0.9409090909090909,0.1
8_9,hsib,35,0.7545454545454545,0.05
8_9,hsib,35,0.6818181818181818,0.03
8_9,hsib,36,0.9454545454545454,4.0
8_9,hsib,36,0.9454545454545454,0.5
8_9,hsib,36,0.9454545454545454,0.2
8_9,hsib,36,0.9,0.1
8_9,hsib,36,0.8590909090909091,0.05
8_9,hsib,36,0.7227272727272728,0.03
8_9,hsib,37,0.9590909090909091,4.0
8_9,hsib,37,0.9636363636363636,0.5
8_9,hsib,37,0.9409090909090909,0.2
8_9,hsib,37,0.95,0.1
8_9,hsib,37,0.8681818181818182,0.05
8_9,hsib,37,0.7863636363636364,0.03
8_9,hsib,38,0.9681818181818181,4.0
8_9,hsib,38,0.9727272727272728,0.5
8_9,hsib,38,0.9545454545454546,0.2
8_9,hsib,38,0.9090909090909091,0.1
8_9,hsib,38,0.8318181818181818,0.05
8_9,hsib,38,0.7181818181818181,0.03
8_9,hsib,39,0.9727272727272728,4.0
8_9,hsib,39,0.9772727272727273,0.5
8_9,hsib,39,0.9545454545454546,0.2
8_9,hsib,39,0.9181818181818182,0.1
8_9,hsib,39,0.8045454545454546,0.05
8_9,hsib,39,0.7272727272727273,0.03
8_9,hsib,40,0.9772727272727273,4.0
8_9,hsib,40,0.9727272727272728,0.5
8_9,hsib,40,0.9636363636363636,0.2
8_9,hsib,40,0.9363636363636364,0.1
8_9,hsib,40,0.9,0.05
8_9,hsib,40,0.7636363636363637,0.03
8_9,hsib,41,0.9636363636363636,4.0
8_9,hsib,41,0.9636363636363636,0.5
8_9,hsib,41,0.9545454545454546,0.2
8_9,hsib,41,0.9045454545454545,0.1
8_9,hsib,41,0.8227272727272728,0.05
8_9,hsib,41,0.6272727272727273,0.03
8_9,hsib,42,0.9681818181818181,4.0
8_9,hsib,42,0.9681818181818181,0.5
8_9,hsib,42,0.9636363636363636,0.2
8_9,hsib,42,0.8954545454545455,0.1
8_9,hsib,42,0.8090909090909091,0.05
8_9,hsib,42,0.6045454545454545,0.03
8_9,hsib,43,0.9545454545454546,4.0
8_9,hsib,43,0.9454545454545454,0.5
8_9,hsib,43,0.9545454545454546,0.2
8_9,hsib,43,0.9454545454545454,0.1
8_9,hsib,43,0.8590909090909091,0.05
8_9,hsib,43,0.8045454545454546,0.03
8_9,hsib,44,0.9636363636363636,4.0
8_9,hsib,44,0.9545454545454546,0.5
8_9,hsib,44,0.9454545454545454,0.2
8_9,hsib,44,0.9,0.1
8_9,hsib,44,0.8272727272727273,0.05
8_9,hsib,44,0.7318181818181818,0.03
8_9,hsib,45,0.9409090909090909,4.0
8_9,hsib,45,0.9318181818181818,0.5
8_9,hsib,45,0.9636363636363636,0.2
8_9,hsib,45,0.9090909090909091,0.1
8_9,hsib,45,0.7727272727272727,0.05
8_9,hsib,45,0.6090909090909091,0.03
8_9,hsib,46,0.9590909090909091,4.0
8_9,hsib,46,0.95,0.5
8_9,hsib,46,0.95,0.2
8_9,hsib,46,0.9272727272727272,0.1
8_9,hsib,46,0.8227272727272728,0.05
8_9,hsib,46,0.6363636363636364,0.03
8_9,hsib,47,0.9681818181818181,4.0
8_9,hsib,47,0.9636363636363636,0.5
8_9,hsib,47,0.9590909090909091,0.2
8_9,hsib,47,0.9227272727272727,0.1
8_9,hsib,47,0.8227272727272728,0.05
8_9,hsib,47,0.75,0.03
8_9,hsib,48,0.9590909090909091,4.0
8_9,hsib,48,0.9590909090909091,0.5
8_9,hsib,48,0.9454545454545454,0.2
8_9,hsib,48,0.9227272727272727,0.1
8_9,hsib,48,0.8090909090909091,0.05
8_9,hsib,48,0.6954545454545454,0.03
8_9,hsib,49,0.9772727272727273,4.0
8_9,hsib,49,0.9818181818181818,0.5
8_9,hsib,49,0.9772727272727273,0.2
8_9,hsib,49,0.9363636363636364,0.1
8_9,hsib,49,0.8772727272727273,0.05
8_9,hsib,49,0.7227272727272728,0.03
8_9,hsib,50,0.9863636363636363,4.0
8_9,hsib,50,0.9818181818181818,0.5
8_9,hsib,50,0.9727272727272728,0.2
8_9,hsib,50,0.95,0.1
8_9,hsib,50,0.8772727272727273,0.05
8_9,hsib,50,0.7954545454545454,0.03
8_9,hsib,51,0.9772727272727273,4.0
8_9,hsib,51,0.9636363636363636,0.5
8_9,hsib,51,0.9545454545454546,0.2
8_9,hsib,51,0.95,0.1
8_9,hsib,51,0.8227272727272728,0.05
8_9,hsib,51,0.7772727272727272,0.03
8_9,hsib,52,0.9636363636363636,4.0
8_9,hsib,52,0.9590909090909091,0.5
8_9,hsib,52,0.9590909090909091,0.2
8_9,hsib,52,0.9318181818181818,0.1
8_9,hsib,52,0.8181818181818182,0.05
8_9,hsib,52,0.7181818181818181,0.03
8_9,hsib,53,0.9454545454545454,4.0
8_9,hsib,53,0.9590909090909091,0.5
8_9,hsib,53,0.9636363636363636,0.2
8_9,hsib,53,0.9,0.1
8_9,hsib,53,0.8318181818181818,0.05
8_9,hsib,53,0.7454545454545455,0.03
8_9,hsib,54,0.9772727272727273,4.0
8_9,hsib,54,0.9727272727272728,0.5
8_9,hsib,54,0.9636363636363636,0.2
8_9,hsib,54,0.9409090909090909,0.1
8_9,hsib,54,0.8909090909090909,0.05
8_9,hsib,54,0.7954545454545454,0.03
8_9,hsib,55,0.9772727272727273,4.0
8_9,hsib,55,0.9772727272727273,0.5
8_9,hsib,55,0.9772727272727273,0.2
8_9,hsib,55,0.9136363636363637,0.1
8_9,hsib,55,0.8636363636363636,0.05
8_9,hsib,55,0.7454545454545455,0.03
8_9,hsib,56,0.9863636363636363,4.0
8_9,hsib,56,0.9863636363636363,0.5
8_9,hsib,56,0.9818181818181818,0.2
8_9,hsib,56,0.9409090909090909,0.1
8_9,hsib,56,0.8636363636363636,0.05
8_9,hsib,56,0.8181818181818182,0.03
8_9,hsib,57,0.9590909090909091,4.0
8_9,hsib,57,0.9636363636363636,0.5
8_9,hsib,57,0.95,0.2
8_9,hsib,57,0.9,0.1
8_9,hsib,57,0.8454545454545455,0.05
8_9,hsib,57,0.7181818181818181,0.03
8_9,hsib,58,0.9772727272727273,4.0
8_9,hsib,58,0.9727272727272728,0.5
8_9,hsib,58,0.9727272727272728,0.2
8_9,hsib,58,0.95,0.1
8_9,hsib,58,0.8045454545454546,0.05
8_9,hsib,58,0.7454545454545455,0.03
8_9,hsib,59,0.9772727272727273,4.0
8_9,hsib,59,0.9772727272727273,0.5
8_9,hsib,59,0.9590909090909091,0.2
8_9,hsib,59,0.9181818181818182,0.1
8_9,hsib,59,0.8227272727272728,0.05
8_9,hsib,59,0.6909090909090909,0.03
8_9,hsib,60,0.9727272727272728,4.0
8_9,hsib,60,0.9681818181818181,0.5
8_9,hsib,60,0.9863636363636363,0.2
8_9,hsib,60,0.9272727272727272,0.1
8_9,hsib,60,0.8545454545454545,0.05
8_9,hsib,60,0.75,0.03
9_12,avu,1,0.9636363636363636,4.0
9_12,avu,1,0.9681818181818181,0.5
9_12,avu,1,0.9772727272727273,0.2
9_12,avu,1,0.9590909090909091,0.1
9_12,avu,1,0.8409090909090909,0.05
9_12,avu,1,0.8181818181818182,0.03
9_12,avu,2,0.990909090909091,4.0
9_12,avu,2,0.9863636363636363,0.5
9_12,avu,2,0.9727272727272728,0.2
9_12,avu,2,0.9090909090909091,0.1
9_12,avu,2,0.8454545454545455,0.05
9_12,avu,2,0.7136363636363636,0.03
9_12,avu,3,0.9863636363636363,4.0
9_12,avu,3,0.9681818181818181,0.5
9_12,avu,3,0.9545454545454546,0.2
9_12,avu,3,0.95,0.1
9_12,avu,3,0.8318181818181818,0.05
9_12,avu,3,0.7318181818181818,0.03
9_12,avu,4,0.9681818181818181,4.0
9_12,avu,4,0.9681818181818181,0.5
9_12,avu,4,0.9636363636363636,0.2
9_12,avu,4,0.95,0.1
9_12,avu,4,0.8227272727272728,0.05
9_12,avu,4,0.7227272727272728,0.03
9_12,avu,5,0.9818181818181818,4.0
9_12,avu,5,0.9818181818181818,0.5
9_12,avu,5,0.9681818181818181,0.2
9_12,avu,5,0.9454545454545454,0.1
9_12,avu,5,0.8681818181818182,0.05
9_12,avu,5,0.8136363636363636,0.03
9_12,avu,6,0.9727272727272728,4.0
9_12,avu,6,0.9681818181818181,0.5
9_12,avu,6,0.9545454545454546,0.2
9_12,avu,6,0.9363636363636364,0.1
9_12,avu,6,0.8363636363636363,0.05
9_12,avu,6,0.7909090909090909,0.03
9_12,avu,7,0.9409090909090909,4.0
9_12,avu,7,0.9363636363636364,0.5
9_12,avu,7,0.9181818181818182,0.2
9_12,avu,7,0.8954545454545455,0.1
9_12,avu,7,0.8409090909090909,0.05
9_12,avu,7,0.7090909090909091,0.03
9_12,avu,8,0.9727272727272728,4.0
9_12,avu,8,0.9727272727272728,0.5
9_12,avu,8,0.9454545454545454,0.2
9_12,avu,8,0.8954545454545455,0.1
9_12,avu,8,0.7909090909090909,0.05
9_12,avu,8,0.75,0.03
9_12,avu,9,0.9590909090909091,4.0
9_12,avu,9,0.9590909090909091,0.5
9_12,avu,9,0.9681818181818181,0.2
9_12,avu,9,0.9,0.1
9_12,avu,9,0.8181818181818182,0.05
9_12,avu,9,0.7090909090909091,0.03
9_12,avu,10,0.9545454545454546,4.0
9_12,avu,10,0.9454545454545454,0.5
9_12,avu,10,0.9454545454545454,0.2
9_12,avu,10,0.9136363636363637,0.1
9_12,avu,10,0.8181818181818182,0.05
9_12,avu,10,0.8272727272727273,0.03
9_12,avu,11,0.9681818181818181,4.0
9_12,avu,11,0.9681818181818181,0.5
9_12,avu,11,0.9590909090909091,0.2
9_12,avu,11,0.9136363636363637,0.1
9_12,avu,11,0.8045454545454546,0.05
9_12,avu,11,0.6545454545454545,0.03
9_12,avu,12,0.9590909090909091,4.0
9_12,avu,12,0.9636363636363636,0.5
9_12,avu,12,0.9545454545454546,0.2
9_12,avu,12,0.9090909090909091,0.1
9_12,avu,12,0.8590909090909091,0.05
9_12,avu,12,0.7363636363636363,0.03
9_12,avu,13,0.9363636363636364,4.0
9_12,avu,13,0.9363636363636364,0.5
9_12,avu,13,0.9318181818181818,0.2
9_12,avu,13,0.8772727272727273,0.1
9_12,avu,13,0.7545454545454545,0.05
9_12,avu,13,0.6227272727272727,0.03
9_12,avu,14,0.95,4.0
9_12,avu,14,0.95,0.5
9_12,avu,14,0.9409090909090909,0.2
9_12,avu,14,0.8909090909090909,0.1
9_12,avu,14,0.7636363636363637,0.05
9_12,avu,14,0.6727272727272727,0.03
9_12,avu,15,0.9681818181818181,4.0
9_12,avu,15,0.9590909090909091,0.5
9_12,avu,15,0.95,0.2
9_12,avu,15,0.9181818181818182,0.1
9_12,avu,15,0.8318181818181818,0.05
9_12,avu,15,0.6772727272727272,0.03
9_12,avu,16,0.9818181818181818,4.0
9_12,avu,16,0.9681818181818181,0.5
9_12,avu,16,0.95,0.2
9_12,avu,16,0.9,0.1
9_12,avu,16,0.7954545454545454,0.05
9_12,avu,16,0.7181818181818181,0.03
9_12,avu,17,0.9727272727272728,4.0
9_12,avu,17,0.9772727272727273,0.5
9_12,avu,17,0.9590909090909091,0.2
9_12,avu,17,0.9272727272727272,0.1
9_12,avu,17,0.8727272727272727,0.05
9_12,avu,17,0.7363636363636363,0.03
9_12,avu,18,0.9681818181818181,4.0
9_12,avu,18,0.9636363636363636,0.5
9_12,avu,18,0.9681818181818181,0.2
9_12,avu,18,0.9045454545454545,0.1
9_12,avu,18,0.7772727272727272,0.05
9_12,avu,18,0.6045454545454545,0.03
9_12,avu,19,0.9772727272727273,4.0
9_12,avu,19,0.9818181818181818,0.5
9_12,avu,19,0.9727272727272728,0.2
9_12,avu,19,0.8863636363636364,0.1
9_12,avu,19,0.85,0.05
9_12,avu,19,0.7954545454545454,0.03
9_12,avu,20,0.9545454545454546,4.0
9_12,avu,20,0.9636363636363636,0.5
9_12,avu,20,0.9545454545454546,0.2
9_12,avu,20,0.8818181818181818,0.1
9_12,avu,20,0.8181818181818182,0.05
9_12,avu,20,0.6863636363636364,0.03
9_12,avu,21,0.9727272727272728,4.0
9_12,avu,21,0.9636363636363636,0.5
9_12,avu,21,0.9636363636363636,0.2
9_12,avu,21,0.8954545454545455,0.1
9_12,avu,21,0.85,0.05
9_12,avu,21,0.65,0.03
9_12,avu,22,0.9772727272727273,4.0
9_12,avu,22,0.9727272727272728,0.5
9_12,avu,22,0.9681818181818181,0.2
9_12,avu,22,0.9227272727272727,0.1
9_12,avu,22,0.7272727272727273,0.05
9_12,avu,22,0.75,0.03
9_12,avu,23,0.9590909090909091,4.0
9_12,avu,23,0.9454545454545454,0.5
9_12,avu,23,0.9545454545454546,0.2
9_12,avu,23,0.9,0.1
9_12,avu,23,0.8318181818181818,0.05
9_12,avu,23,0.6181818181818182,0.03
9_12,avu,24,0.9772727272727273,4.0
9_12,avu,24,0.9727272727272728,0.5
9_12,avu,24,0.9772727272727273,0.2
9_12,avu,24,0.95,0.1
9_12,avu,24,0.8227272727272728,0.05
9_12,avu,24,0.7681818181818182,0.03
9_12,avu,25,0.9590909090909091,4.0
9_12,avu,25,0.9590909090909091,0.5
9_12,avu,25,0.9590909090909091,0.2
9_12,avu,25,0.9136363636363637,0.1
9_12,avu,25,0.8045454545454546,0.05
9_12,avu,25,0.6681818181818182,0.03
9_12,avu,26,0.9636363636363636,4.0
9_12,avu,26,0.9545454545454546,0.5
9_12,avu,26,0.9409090909090909,0.2
9_12,avu,26,0.9409090909090909,0.1
9_12,avu,26,0.8863636363636364,0.05
9_12,avu,26,0.6818181818181818,0.03
9_12,avu,27,0.9636363636363636,4.0
9_12,avu,27,0.9636363636363636,0.5
9_12,avu,27,0.9545454545454546,0.2
9_12,avu,27,0.9363636363636364,0.1
9_12,avu,27,0.8090909090909091,0.05
9_12,avu,27,0.6863636363636364,0.03
9_12,avu,28,0.9363636363636364,4.0
9_12,avu,28,0.9409090909090909,0.5
9_12,avu,28,0.9318181818181818,0.2
9_12,avu,28,0.8863636363636364,0.1
9_12,avu,28,0.8136363636363636,0.05
9_12,avu,28,0.7363636363636363,0.03
9_12,avu,29,0.9681818181818181,4.0
9_12,avu,29,0.9681818181818181,0.5
9_12,avu,29,0.9590909090909091,0.2
9_12,avu,29,0.9045454545454545,0.1
9_12,avu,29,0.8318181818181818,0.05
9_12,avu,29,0.8045454545454546,0.03
9_12,avu,30,0.9409090909090909,4.0
9_12,avu,30,0.9409090909090909,0.5
9_12,avu,30,0.9318181818181818,0.2
9_12,avu,30,0.9,0.1
9_12,avu,30,0.8318181818181818,0.05
9_12,avu,30,0.6363636363636364,0.03
9_12,avu,31,0.95,4.0
9_12,avu,31,0.95,0.5
9_12,avu,31,0.9545454545454546,0.2
9_12,avu,31,0.9227272727272727,0.1
9_12,avu,31,0.8136363636363636,0.05
9_12,avu,31,0.6,0.03
9_12,avu,32,0.9681818181818181,4.0
9_12,avu,32,0.9681818181818181,0.5
9_12,avu,32,0.9590909090909091,0.2
9_12,avu,32,0.9,0.1
9_12,avu,32,0.8318181818181818,0.05
9_12,avu,32,0.7727272727272727,0.03
9_12,avu,33,0.9590909090909091,4.0
9_12,avu,33,0.9545454545454546,0.5
9_12,avu,33,0.9545454545454546,0.2
9_12,avu,33,0.9272727272727272,0.1
9_12,avu,33,0.8727272727272727,0.05
9_12,avu,33,0.7363636363636363,0.03
9_12,avu,34,0.9772727272727273,4.0
9_12,avu,34,0.9681818181818181,0.5
9_12,avu,34,0.9454545454545454,0.2
9_12,avu,34,0.9181818181818182,0.1
9_12,avu,34,0.8,0.05
9_12,avu,34,0.75,0.03
9_12,avu,35,0.9727272727272728,4.0
9_12,avu,35,0.9545454545454546,0.5
9_12,avu,35,0.9454545454545454,0.2
9_12,avu,35,0.9272727272727272,0.1
9_12,avu,35,0.8090909090909091,0.05
9_12,avu,35,0.759090909090909,0.03
9_12,avu,36,0.9272727272727272,4.0
9_12,avu,36,0.95,0.5
9_12,avu,36,0.9181818181818182,0.2
9_12,avu,36,0.8590909090909091,0.1
9_12,avu,36,0.7181818181818181,0.05
9_12,avu,36,0.6136363636363636,0.03
9_12,avu,37,0.9545454545454546,4.0
9_12,avu,37,0.9545454545454546,0.5
9_12,avu,37,0.9363636363636364,0.2
9_12,avu,37,0.9181818181818182,0.1
9_12,avu,37,0.8045454545454546,0.05
9_12,avu,37,0.6590909090909091,0.03
9_12,avu,38,0.9545454545454546,4.0
9_12,avu,38,0.95,0.5
9_12,avu,38,0.9454545454545454,0.2
9_12,avu,38,0.9136363636363637,0.1
9_12,avu,38,0.8409090909090909,0.05
9_12,avu,38,0.7045454545454546,0.03
9_12,avu,39,0.9681818181818181,4.0
9_12,avu,39,0.9590909090909091,0.5
9_12,avu,39,0.9590909090909091,0.2
9_12,avu,39,0.8818181818181818,0.1
9_12,avu,39,0.8409090909090909,0.05
9_12,avu,39,0.6409090909090909,0.03
9_12,avu,40,0.9636363636363636,4.0
9_12,avu,40,0.9636363636363636,0.5
9_12,avu,40,0.9454545454545454,0.2
9_12,avu,40,0.9227272727272727,0.1
9_12,avu,40,0.8454545454545455,0.05
9_12,avu,40,0.6727272727272727,0.03
9_12,avu,41,0.9590909090909091,4.0
9_12,avu,41,0.95,0.5
9_12,avu,41,0.9454545454545454,0.2
9_12,avu,41,0.9090909090909091,0.1
9_12,avu,41,0.8227272727272728,0.05
9_12,avu,41,0.740909090909091,0.03
9_12,avu,42,0.9454545454545454,4.0
9_12,avu,42,0.9590909090909091,0.5
9_12,avu,42,0.9363636363636364,0.2
9_12,avu,42,0.8954545454545455,0.1
9_12,avu,42,0.8409090909090909,0.05
9_12,avu,42,0.7227272727272728,0.03
9_12,avu,43,0.9772727272727273,4.0
9_12,avu,43,0.9727272727272728,0.5
9_12,avu,43,0.9590909090909091,0.2
9_12,avu,43,0.9227272727272727,0.1
9_12,avu,43,0.7545454545454545,0.05
9_12,avu,43,0.6,0.03
9_12,avu,44,0.9590909090909091,4.0
9_12,avu,44,0.9590909090909091,0.5
9_12,avu,44,0.9136363636363637,0.2
9_12,avu,44,0.8909090909090909,0.1
9_12,avu,44,0.8363636363636363,0.05
9_12,avu,44,0.7363636363636363,0.03
9_12,avu,45,0.9590909090909091,4.0
9_12,avu,45,0.9409090909090909,0.5
9_12,avu,45,0.9409090909090909,0.2
9_12,avu,45,0.9227272727272727,0.1
9_12,avu,45,0.85,0.05
9_12,avu,45,0.7818181818181819,0.03
9_12,avu,46,0.9409090909090909,4.0
9_12,avu,46,0.9363636363636364,0.5
9_12,avu,46,0.9272727272727272,0.2
9_12,avu,46,0.9227272727272727,0.1
9_12,avu,46,0.8545454545454545,0.05
9_12,avu,46,0.7545454545454545,0.03
9_12,avu,47,0.9636363636363636,4.0
9_12,avu,47,0.9681818181818181,0.5
9_12,avu,47,0.9454545454545454,0.2
9_12,avu,47,0.9409090909090909,0.1
9_12,avu,47,0.8,0.05
9_12,avu,47,0.7045454545454546,0.03
9_12,avu,48,0.95,4.0
9_12,avu,48,0.9454545454545454,0.5
9_12,avu,48,0.9272727272727272,0.2
9_12,avu,48,0.8863636363636364,0.1
9_12,avu,48,0.8227272727272728,0.05
9_12,avu,48,0.7136363636363636,0.03
9_12,avu,49,0.9590909090909091,4.0
9_12,avu,49,0.9590909090909091,0.5
9_12,avu,49,0.95,0.2
9_12,avu,49,0.9045454545454545,0.1
9_12,avu,49,0.8227272727272728,0.05
9_12,avu,49,0.6863636363636364,0.03
9_12,avu,50,0.990909090909091,4.0
9_12,avu,50,0.990909090909091,0.5
9_12,avu,50,0.9636363636363636,0.2
9_12,avu,50,0.9545454545454546,0.1
9_12,avu,50,0.8409090909090909,0.05
9_12,avu,50,0.7772727272727272,0.03
9_12,avu,51,0.9727272727272728,4.0
9_12,avu,51,0.9772727272727273,0.5
9_12,avu,51,0.95,0.2
9_12,avu,51,0.9181818181818182,0.1
9_12,avu,51,0.8545454545454545,0.05
9_12,avu,51,0.6727272727272727,0.03
9_12,avu,52,0.9454545454545454,4.0
9_12,avu,52,0.9454545454545454,0.5
9_12,avu,52,0.9181818181818182,0.2
9_12,avu,52,0.8954545454545455,0.1
9_12,avu,52,0.7818181818181819,0.05
9_12,avu,52,0.740909090909091,0.03
9_12,avu,53,0.9227272727272727,4.0
9_12,avu,53,0.9272727272727272,0.5
9_12,avu,53,0.9318181818181818,0.2
9_12,avu,53,0.8863636363636364,0.1
9_12,avu,53,0.8681818181818182,0.05
9_12,avu,53,0.8136363636363636,0.03
9_12,avu,54,0.9545454545454546,4.0
9_12,avu,54,0.9363636363636364,0.5
9_12,avu,54,0.9409090909090909,0.2
9_12,avu,54,0.9090909090909091,0.1
9_12,avu,54,0.8818181818181818,0.05
9_12,avu,54,0.7318181818181818,0.03
9_12,avu,55,0.9545454545454546,4.0
9_12,avu,55,0.95,0.5
9_12,avu,55,0.95,0.2
9_12,avu,55,0.9090909090909091,0.1
9_12,avu,55,0.85,0.05
9_12,avu,55,0.7181818181818181,0.03
9_12,avu,56,0.9727272727272728,4.0
9_12,avu,56,0.9636363636363636,0.5
9_12,avu,56,0.9590909090909091,0.2
9_12,avu,56,0.9409090909090909,0.1
9_12,avu,56,0.8272727272727273,0.05
9_12,avu,56,0.7863636363636364,0.03
9_12,avu,57,0.9636363636363636,4.0
9_12,avu,57,0.9545454545454546,0.5
9_12,avu,57,0.9409090909090909,0.2
9_12,avu,57,0.8909090909090909,0.1
9_12,avu,57,0.8,0.05
9_12,avu,57,0.7272727272727273,0.03
9_12,avu,58,0.9727272727272728,4.0
9_12,avu,58,0.9636363636363636,0.5
9_12,avu,58,0.95,0.2
9_12,avu,58,0.9227272727272727,0.1
9_12,avu,58,0.8272727272727273,0.05
9_12,avu,58,0.7545454545454545,0.03
9_12,avu,59,0.9681818181818181,4.0
9_12,avu,59,0.9636363636363636,0.5
9_12,avu,59,0.9727272727272728,0.2
9_12,avu,59,0.9090909090909091,0.1
9_12,avu,59,0.8318181818181818,0.05
9_12,avu,59,0.7181818181818181,0.03
9_12,avu,60,0.9590909090909091,4.0
9_12,avu,60,0.9636363636363636,0.5
9_12,avu,60,0.95,0.2
9_12,avu,60,0.9272727272727272,0.1
9_12,avu,60,0.8136363636363636,0.05
9_12,avu,60,0.7227272727272728,0.03
1_8,pc,1,1.0,4.0
1_8,pc,1,0.9954545454545455,0.5
1_8,pc,1,1.0,0.2
1_8,pc,1,1.0,0.1
1_8,pc,1,1.0,0.05
1_8,pc,1,1.0,0.03
1_8,pc,2,1.0,4.0
1_8,pc,2,1.0,0.5
1_8,pc,2,1.0,0.2
1_8,pc,2,1.0,0.1
1_8,pc,2,1.0,0.05
1_8,pc,2,1.0,0.03
1_8,pc,3,1.0,4.0
1_8,pc,3,1.0,0.5
1_8,pc,3,1.0,0.2
1_8,pc,3,1.0,0.1
1_8,pc,3,0.9954545454545455,0.05
1_8,pc,3,0.9954545454545455,0.03
1_8,pc,4,1.0,4.0
1_8,pc,4,1.0,0.5
1_8,pc,4,1.0,0.2
1_8,pc,4,1.0,0.1
1_8,pc,4,0.9954545454545455,0.05
1_8,pc,4,1.0,0.03
1_8,pc,5,1.0,4.0
1_8,pc,5,1.0,0.5
1_8,pc,5,1.0,0.2
1_8,pc,5,1.0,0.1
1_8,pc,5,1.0,0.05
1_8,pc,5,0.9954545454545455,0.03
1_8,pc,6,1.0,4.0
1_8,pc,6,1.0,0.5
1_8,pc,6,1.0,0.2
1_8,pc,6,1.0,0.1
1_8,pc,6,1.0,0.05
1_8,pc,6,1.0,0.03
1_8,pc,7,0.9954545454545455,4.0
1_8,pc,7,0.9954545454545455,0.5
1_8,pc,7,0.9954545454545455,0.2
1_8,pc,7,0.9954545454545455,0.1
1_8,pc,7,1.0,0.05
1_8,pc,7,1.0,0.03
1_8,pc,8,0.9954545454545455,4.0
1_8,pc,8,0.9954545454545455,0.5
1_8,pc,8,0.9954545454545455,0.2
1_8,pc,8,0.9954545454545455,0.1
1_8,pc,8,1.0,0.05
1_8,pc,8,1.0,0.03
1_8,pc,9,1.0,4.0
1_8,pc,9,1.0,0.5
1_8,pc,9,1.0,0.2
1_8,pc,9,0.9954545454545455,0.1
1_8,pc,9,1.0,0.05
1_8,pc,9,1.0,0.03
1_8,pc,10,1.0,4.0
1_8,pc,10,1.0,0.5
1_8,pc,10,1.0,0.2
1_8,pc,10,1.0,0.1
1_8,pc,10,1.0,0.05
1_8,pc,10,1.0,0.03
1_8,pc,11,1.0,4.0
1_8,pc,11,1.0,0.5
1_8,pc,11,1.0,0.2
1_8,pc,11,1.0,0.1
1_8,pc,11,1.0,0.05
1_8,pc,11,1.0,0.03
1_8,pc,12,1.0,4.0
1_8,pc,12,1.0,0.5
1_8,pc,12,1.0,0.2
1_8,pc,12,1.0,0.1
1_8,pc,12,1.0,0.05
1_8,pc,12,1.0,0.03
1_8,pc,13,1.0,4.0
1_8,pc,13,1.0,0.5
1_8,pc,13,1.0,0.2
1_8,pc,13,1.0,0.1
1_8,pc,13,1.0,0.05
1_8,pc,13,0.9954545454545455,0.03
1_8,pc,14,1.0,4.0
1_8,pc,14,1.0,0.5
1_8,pc,14,1.0,0.2
1_8,pc,14,1.0,0.1
1_8,pc,14,0.9954545454545455,0.05
1_8,pc,14,1.0,0.03
1_8,pc,15,1.0,4.0
1_8,pc,15,1.0,0.5
1_8,pc,15,1.0,0.2
1_8,pc,15,1.0,0.1
1_8,pc,15,0.9954545454545455,0.05
1_8,pc,15,1.0,0.03
1_8,pc,16,1.0,4.0
